      Year     Month       Day      Prec      Evap    Runoff     Q_obs     Q_cal
      2016         1         1    36.000     0.000     0.029     7.027     2.349
      2016         1         2    36.000     0.000     0.021     6.948     2.322
      2016         1         3    36.000     0.000     0.026     6.873     2.313
      2016         1         4    36.000     0.000     0.021     6.802     2.302
      2016         1         5    36.000     0.000     0.076     6.736     2.292
      2016         1         6    36.000     0.000     0.014     6.673     2.310
      2016         1         7    36.000     0.000     0.014     6.615     2.301
      2016         1         8    36.000     0.000     0.013     6.559     2.298
      2016         1         9    36.000     0.000     0.017     6.508     2.288
      2016         1        10    36.000     0.000     0.047     6.459     2.281
      2016         1        11    36.000     0.000     0.026     6.413     2.286
      2016         1        12    36.000     0.000     0.012     6.370     2.284
      2016         1        13    36.000     0.000     0.011     6.330     2.279
      2016         1        14    36.000     0.000     0.012     6.292     2.271
      2016         1        15    36.000     0.000     0.021     6.257     2.262
      2016         1        16    36.000     0.000     0.034     6.223     2.256
      2016         1        17    36.000     0.000     0.014     6.191     2.257
      2016         1        18    36.000     0.000     0.011     6.161     2.250
      2016         1        19    36.000     0.000     0.015     6.132     2.243
      2016         1        20    36.000     0.000     0.020     6.105     2.236
      2016         1        21    36.000     0.000     0.011     6.079     2.232
      2016         1        22    36.000     0.000     0.009     6.053     2.224
      2016         1        23    36.000     0.000     0.009     6.028     2.215
      2016         1        24    36.000     0.000     0.009     6.004     2.206
      2016         1        25    36.000     0.000     0.009     5.980     2.196
      2016         1        26    36.000     0.000     0.009     5.956     2.186
      2016         1        27    36.000     0.000     0.011     5.932     2.176
      2016         1        28    36.000     0.000     0.010     5.908     2.167
      2016         1        29    36.000     0.000     0.008     5.883     2.158
      2016         1        30    36.000     0.000     0.007     5.858     2.147
      2016         1        31    36.000     0.000     0.007     5.832     2.135
      2016         2         1    36.000     0.000     0.007     5.805     2.123
      2016         2         2    36.000     0.000     0.007     5.778     2.111
      2016         2         3    36.000     0.000     0.009     5.750     2.098
      2016         2         4    36.000     0.000     0.007     5.722     2.087
      2016         2         5    36.000     0.000     0.006     5.693     2.075
      2016         2         6    36.000     0.000     0.005     5.665     2.062
      2016         2         7    36.000     0.000     0.009     5.637     2.049
      2016         2         8    36.000     0.000     0.016     5.608     2.038
      2016         2         9    36.000     0.000     0.007     5.580     2.030
      2016         2        10    36.000     0.000     0.031     5.553     2.018
      2016         2        11    36.000     0.000     0.005     5.526     2.017
      2016         2        12    36.000     0.000     0.004     5.499     2.005
      2016         2        13    36.000     0.000     0.004     5.474     1.996
      2016         2        14    36.000     0.000     0.004     5.449     1.983
      2016         2        15    36.000     0.000     0.004     5.425     1.972
      2016         2        16    36.000     0.000     0.016     5.403     1.960
      2016         2        17    36.000     0.000     0.057     5.381     1.954
      2016         2        18    36.000     0.000     0.023     5.361     1.971
      2016         2        19    36.000     0.000     0.010     5.343     1.974
      2016         2        20    36.000     0.000     0.037     5.326     1.975
      2016         2        21    36.000     0.000     0.055     5.311     1.984
      2016         2        22    36.000     0.000     0.029     5.298     2.000
      2016         2        23    36.000     0.000     0.028     5.286     2.007
      2016         2        24    36.000     0.000     0.031     5.277     2.013
      2016         2        25    36.000     0.000     0.015     5.270     2.016
      2016         2        26    36.000     0.000     0.063     5.266     2.014
      2016         2        27    36.000     0.000     0.055     5.264     2.034
      2016         2        28    36.000     0.000     0.041     5.265     2.052
      2016         2        29    36.000     0.000     0.022     5.268     2.072
      2016         3         1    36.000     0.000     0.013     5.274     2.082
      2016         3         2    36.000     0.000     0.048     5.283     2.088
      2016         3         3    36.000     0.000     0.076     5.294     2.109
      2016         3         4    36.000     0.000     0.059     5.308     2.142
      2016         3         5    36.000     0.000     0.074     5.324     2.171
      2016         3         6    36.000     0.000     0.020     5.341     2.208
      2016         3         7    36.000     0.000     0.020     5.360     2.222
      2016         3         8    36.000     0.000     0.025     5.380     2.236
      2016         3         9    36.000     0.000     0.024     5.402     2.246
      2016         3        10    36.000     0.000     0.028     5.424     2.254
      2016         3        11    36.000     0.000     0.042     5.446     2.263
      2016         3        12    36.000     0.000     0.030     5.469     2.276
      2016         3        13    36.000     0.000     0.049     5.492     2.286
      2016         3        14    36.000     0.000     0.167     5.515     2.305
      2016         3        15    36.000     0.000     0.073     5.537     2.345
      2016         3        16    36.000     0.000     0.253     5.558     2.377
      2016         3        17    36.000     0.000     0.075     5.579     2.480
      2016         3        18    36.000     0.000     0.062     5.598     2.517
      2016         3        19    36.000     0.000     0.009     5.616     2.564
      2016         3        20    36.000     0.000     0.006     5.632     2.567
      2016         3        21    36.000     0.000     0.011     5.647     2.567
      2016         3        22    36.000     0.000     0.043     5.659     2.556
      2016         3        23    36.000     0.000     0.069     5.668     2.555
      2016         3        24    36.000     0.000     0.392     5.675     2.558
      2016         3        25    36.000     0.000     0.212     5.679     2.676
      2016         3        26    36.000     0.000     0.037     5.680     2.734
      2016         3        27    36.000     0.000     0.183     5.677     2.761
      2016         3        28    36.000     0.000     0.222     5.671     2.823
      2016         3        29    36.000     0.000     0.261     5.661     2.879
      2016         3        30    36.000     0.000     0.226     5.647     2.940
      2016         3        31    36.000     0.000     0.198     5.628     2.973
      2016         4         1    36.000     0.000     0.348     5.604     3.002
      2016         4         2    36.000     0.000     0.435     5.577     3.082
      2016         4         3    36.000     0.000     0.400     5.546     3.195
      2016         4         4    36.000     0.000     0.179     5.511     3.347
      2016         4         5    36.000     0.000     0.064     5.474     3.415
      2016         4         6    36.000     0.000     0.017     5.434     3.439
      2016         4         7    36.000     0.000     0.010     5.392     3.415
      2016         4         8    36.000     0.000     0.010     5.349     3.371
      2016         4         9    36.000     0.000     0.012     5.304     3.313
      2016         4        10    36.000     0.000     0.019     5.259     3.249
      2016         4        11    36.000     0.000     0.015     5.214     3.185
      2016         4        12    36.000     0.000     0.016     5.169     3.119
      2016         4        13    36.000     0.000     0.010     5.124     3.055
      2016         4        14    36.000     0.000     0.025     5.080     2.991
      2016         4        15    36.000     0.000     0.079     5.038     2.932
      2016         4        16    36.000     0.000     0.135     4.998     2.890
      2016         4        17    36.000     0.000     0.241     4.960     2.850
      2016         4        18    36.000     0.000     0.118     4.925     2.821
      2016         4        19    36.000     0.000     0.078     4.893     2.785
      2016         4        20    36.000     0.000     0.140     4.864     2.750
      2016         4        21    36.000     0.000     0.112     4.840     2.719
      2016         4        22    36.000     0.000     0.047     4.820     2.693
      2016         4        23    36.000     0.000     0.010     4.806     2.658
      2016         4        24    36.000     0.000     0.021     4.796     2.624
      2016         4        25    36.000     0.000     0.053     4.792     2.590
      2016         4        26    36.000     0.000     0.086     4.795     2.559
      2016         4        27    36.000     0.000     0.058     4.804     2.535
      2016         4        28    36.000     0.000     0.048     4.820     2.511
      2016         4        29    36.000     0.000     0.055     4.844     2.490
      2016         4        30    36.000     0.000     0.070     4.876     2.475
      2016         5         1    36.000     0.000     0.072     4.916     2.472
      2016         5         2    36.000     0.000     0.073     4.967     2.470
      2016         5         3    36.000     0.000     0.071     5.030     2.479
      2016         5         4    36.000     0.000     0.063     5.109     2.493
      2016         5         5    36.000     0.000     0.078     5.206     2.518
      2016         5         6    36.000     0.000     0.144     5.324     2.559
      2016         5         7    36.000     0.000     0.051     5.466     2.622
      2016         5         8    36.000     0.000     0.052     5.633     2.674
      2016         5         9    36.000     0.000     0.075     5.830     2.738
      2016         5        10    36.000     0.000     0.070     6.058     2.813
      2016         5        11    36.000     0.000     0.074     6.320     2.903
      2016         5        12    36.000     0.000     0.042     6.619     3.010
      2016         5        13    36.000     0.000     0.105     6.957     3.117
      2016         5        14    36.000     0.000     0.064     7.338     3.251
      2016         5        15    36.000     0.000     0.054     7.763     3.390
      2016         5        16    36.000     0.000     0.032     8.235     3.541
      2016         5        17    36.000     0.000     0.032     8.758     3.706
      2016         5        18    36.000     0.000     0.122     9.334     3.887
      2016         5        19    36.000     0.000     0.041     9.965     4.115
      2016         5        20    36.000     0.000     0.038    10.654     4.336
      2016         5        21    36.000     0.000     0.037    11.403     4.582
      2016         5        22    36.000     0.000     0.062    12.217     4.842
      2016         5        23    36.000     0.000     0.083    13.096     5.133
      2016         5        24    36.000     0.000     0.019    14.043     5.453
      2016         5        25    36.000     0.000     0.021    15.063     5.781
      2016         5        26    36.000     0.000     0.027    16.156     6.134
      2016         5        27    36.000     0.000     0.051    17.326     6.511
      2016         5        28    36.000     0.000     0.039    18.575     6.925
      2016         5        29    36.000     0.000     0.036    19.906     7.361
      2016         5        30    36.000     0.000     0.026    21.322     7.824
      2016         5        31    36.000     0.000     0.025    22.825     8.313
      2016         6         1    36.000     0.000     0.066    24.416     8.832
      2016         6         2    36.000     0.000     0.079    26.087     9.390
      2016         6         3    36.000     0.000     0.111    27.831     9.978
      2016         6         4    36.000     0.000     0.108    29.640    10.598
      2016         6         5    36.000     0.000     0.218    31.506    11.239
      2016         6         6    36.000     0.000     0.096    33.422    11.929
      2016         6         7    36.000     0.000     0.054    35.380    12.600
      2016         6         8    36.000     0.000     0.065    37.372    13.275
      2016         6         9    36.000     0.000     0.078    39.390    13.953
      2016         6        10    36.000     0.000     0.063    41.427    14.638
      2016         6        11    36.000     0.000     0.114    43.474    15.320
      2016         6        12    36.000     0.000     0.092    45.525    16.019
      2016         6        13    36.000     0.000     0.111    47.570    16.707
      2016         6        14    36.000     0.000     0.124    49.603    17.397
      2016         6        15    36.000     0.000     0.114    51.616    18.085
      2016         6        16    36.000     0.000     0.151    53.600    18.765
      2016         6        17    36.000     0.000     0.137    55.548    19.441
      2016         6        18    36.000     0.000     0.138    57.453    20.105
      2016         6        19    36.000     0.000     0.128    59.306    20.749
      2016         6        20    36.000     0.000     0.151    61.100    21.370
      2016         6        21    36.000     0.000     0.115    62.827    21.973
      2016         6        22    36.000     0.000     0.137    64.480    22.543
      2016         6        23    36.000     0.000     0.099    66.049    23.092
      2016         6        24    36.000     0.000     0.106    67.529    23.601
      2016         6        25    36.000     0.000     0.129    68.910    24.079
      2016         6        26    36.000     0.000     0.161    70.185    24.524
      2016         6        27    36.000     0.000     0.148    71.347    24.940
      2016         6        28    36.000     0.000     0.124    72.387    25.301
      2016         6        29    36.000     0.000     0.143    73.298    25.616
      2016         6        30    36.000     0.000     0.149    74.072    25.885
      2016         7         1    36.000     0.000     0.142    74.703    26.107
      2016         7         2    36.000     0.000     0.158    75.191    26.281
      2016         7         3    36.000     0.000     0.148    75.547    26.413
      2016         7         4    36.000     0.000     0.168    75.778    26.503
      2016         7         5    36.000     0.000     0.197    75.893    26.558
      2016         7         6    36.000     0.000     0.187    75.901    26.587
      2016         7         7    36.000     0.000     0.075    75.811    26.581
      2016         7         8    36.000     0.000     0.082    75.630    26.517
      2016         7         9    36.000     0.000     0.104    75.367    26.425
      2016         7        10    36.000     0.000     0.085    75.032    26.307
      2016         7        11    36.000     0.000     0.109    74.632    26.163
      2016         7        12    36.000     0.000     0.130    74.176    26.006
      2016         7        13    36.000     0.000     0.145    73.673    25.836
      2016         7        14    36.000     0.000     0.184    73.132    25.660
      2016         7        15    36.000     0.000     0.189    72.560    25.481
      2016         7        16    36.000     0.000     0.088    71.967    25.300
      2016         7        17    36.000     0.000     0.106    71.361    25.094
      2016         7        18    36.000     0.000     0.110    70.751    24.889
      2016         7        19    36.000     0.000     0.079    70.145    24.686
      2016         7        20    36.000     0.000     0.097    69.552    24.477
      2016         7        21    36.000     0.000     0.110    68.980    24.281
      2016         7        22    36.000     0.000     0.093    68.438    24.095
      2016         7        23    36.000     0.000     0.096    67.935    23.919
      2016         7        24    36.000     0.000     0.128    67.479    23.760
      2016         7        25    36.000     0.000     0.126    67.079    23.626
      2016         7        26    36.000     0.000     0.143    66.743    23.514
      2016         7        27    36.000     0.000     0.263    66.480    23.430
      2016         7        28    36.000     0.000     0.153    66.299    23.391
      2016         7        29    36.000     0.000     0.174    66.207    23.372
      2016         7        30    36.000     0.000     0.173    66.215    23.395
      2016         7        31    36.000     0.000     0.184    66.329    23.450
      2016         8         1    36.000     0.000     0.149    66.556    23.546
      2016         8         2    36.000     0.000     0.135    66.888    23.669
      2016         8         3    36.000     0.000     0.145    67.319    23.824
      2016         8         4    36.000     0.000     0.175    67.842    24.009
      2016         8         5    36.000     0.000     0.191    68.451    24.230
      2016         8         6    36.000     0.000     0.279    69.137    24.480
      2016         8         7    36.000     0.000     0.440    69.894    24.770
      2016         8         8    36.000     0.000     0.184    70.716    25.114
      2016         8         9    36.000     0.000     0.158    71.595    25.438
      2016         8        10    36.000     0.000     0.182    72.524    25.774
      2016         8        11    36.000     0.000     0.170    73.496    26.118
      2016         8        12    36.000     0.000     0.161    74.504    26.470
      2016         8        13    36.000     0.000     0.180    75.541    26.825
      2016         8        14    36.000     0.000     0.174    76.601    27.192
      2016         8        15    36.000     0.000     0.158    77.676    27.561
      2016         8        16    36.000     0.000     0.122    78.759    27.938
      2016         8        17    36.000     0.000     0.087    79.843    28.305
      2016         8        18    36.000     0.000     0.102    80.922    28.649
      2016         8        19    36.000     0.000     0.115    81.988    28.990
      2016         8        20    36.000     0.000     0.108    83.035    29.325
      2016         8        21    36.000     0.000     0.109    84.054    29.649
      2016         8        22    36.000     0.000     0.108    85.040    29.963
      2016         8        23    36.000     0.000     0.112    85.986    30.266
      2016         8        24    36.000     0.000     0.117    86.883    30.556
      2016         8        25    36.000     0.000     0.144    87.727    30.829
      2016         8        26    36.000     0.000     0.161    88.508    31.087
      2016         8        27    36.000     0.000     0.377    89.221    31.326
      2016         8        28    36.000     0.000     0.125    89.859    31.606
      2016         8        29    36.000     0.000     0.098    90.414    31.788
      2016         8        30    36.000     0.000     0.089    90.880    31.951
      2016         8        31    36.000     0.000     0.088    91.249    32.061
      2016         9         1    36.000     0.000     0.083    91.521    32.139
      2016         9         2    36.000     0.000     0.082    91.698    32.177
      2016         9         3    36.000     0.000     0.075    91.781    32.184
      2016         9         4    36.000     0.000     0.086    91.772    32.157
      2016         9         5    36.000     0.000     0.100    91.673    32.104
      2016         9         6    36.000     0.000     0.090    91.486    32.024
      2016         9         7    36.000     0.000     0.092    91.212    31.917
      2016         9         8    36.000     0.000     0.128    90.853    31.784
      2016         9         9    36.000     0.000     0.138    90.411    31.635
      2016         9        10    36.000     0.000     0.121    89.888    31.462
      2016         9        11    36.000     0.000     0.118    89.285    31.263
      2016         9        12    36.000     0.000     0.102    88.604    31.039
      2016         9        13    36.000     0.000     0.114    87.848    30.778
      2016         9        14    36.000     0.000     0.082    87.018    30.492
      2016         9        15    36.000     0.000     0.073    86.115    30.176
      2016         9        16    36.000     0.000     0.073    85.142    29.833
      2016         9        17    36.000     0.000     0.067    84.099    29.466
      2016         9        18    36.000     0.000     0.082    82.990    29.075
      2016         9        19    36.000     0.000     0.099    81.816    28.667
      2016         9        20    36.000     0.000     0.093    80.578    28.242
      2016         9        21    36.000     0.000     0.099    79.279    27.796
      2016         9        22    36.000     0.000     0.073    77.920    27.337
      2016         9        23    36.000     0.000     0.072    76.502    26.845
      2016         9        24    36.000     0.000     0.063    75.029    26.336
      2016         9        25    36.000     0.000     0.060    73.501    25.806
      2016         9        26    36.000     0.000     0.065    71.920    25.259
      2016         9        27    36.000     0.000     0.071    70.288    24.697
      2016         9        28    36.000     0.000     0.076    68.607    24.121
      2016         9        29    36.000     0.000     0.082    66.879    23.532
      2016         9        30    36.000     0.000     0.106    65.105    22.932
      2016        10         1    36.000     0.000     0.109    63.288    22.326
      2016        10         2    36.000     0.000     0.082    61.433    21.711
      2016        10         3    36.000     0.000     0.082    59.544    21.079
      2016        10         4    36.000     0.000     0.085    57.625    20.433
      2016        10         5    36.000     0.000     0.084    55.683    19.781
      2016        10         6    36.000     0.000     0.079    53.720    19.120
      2016        10         7    36.000     0.000     0.075    51.743    18.453
      2016        10         8    36.000     0.000     0.070    49.755    17.781
      2016        10         9    36.000     0.000     0.072    47.761    17.105
      2016        10        10    36.000     0.000     0.067    45.766    16.430
      2016        10        11    36.000     0.000     0.075    43.775    15.754
      2016        10        12    36.000     0.000     0.073    41.792    15.086
      2016        10        13    36.000     0.000     0.070    39.822    14.419
      2016        10        14    36.000     0.000     0.059    37.870    13.761
      2016        10        15    36.000     0.000     0.074    35.940    13.107
      2016        10        16    36.000     0.000     0.071    34.037    12.468
      2016        10        17    36.000     0.000     0.067    32.166    11.837
      2016        10        18    36.000     0.000     0.064    30.331    11.219
      2016        10        19    36.000     0.000     0.064    28.537    10.614
      2016        10        20    36.000     0.000     0.060    26.789    10.026
      2016        10        21    36.000     0.000     0.046    25.092     9.451
      2016        10        22    36.000     0.000     0.045    23.449     8.890
      2016        10        23    36.000     0.000     0.044    21.866     8.347
      2016        10        24    36.000     0.000     0.044    20.348     7.825
      2016        10        25    36.000     0.000     0.044    18.899     7.326
      2016        10        26    36.000     0.000     0.150    17.524     6.850
      2016        10        27    36.000     0.000     0.042    16.227     6.444
      2016        10        28    36.000     0.000     0.042    15.013     6.026
      2016        10        29    36.000     0.000     0.043    13.887     5.646
      2016        10        30    36.000     0.000     0.042    12.854     5.288
      2016        10        31    36.000     0.000     0.042    11.917     4.963
      2016        11         1    36.000     0.000     0.040    11.076     4.668
      2016        11         2    36.000     0.000     0.040    10.325     4.403
      2016        11         3    36.000     0.000     0.039     9.662     4.167
      2016        11         4    36.000     0.000     0.038     9.082     3.959
      2016        11         5    36.000     0.000     0.037     8.580     3.777
      2016        11         6    36.000     0.000     0.037     8.153     3.620
      2016        11         7    36.000     0.000     0.036     7.796     3.487
      2016        11         8    36.000     0.000     0.036     7.505     3.377
      2016        11         9    36.000     0.000     0.036     7.276     3.287
      2016        11        10    36.000     0.000     0.036     7.106     3.217
      2016        11        11    36.000     0.000     0.034     6.989     3.165
      2016        11        12    36.000     0.000     0.034     6.921     3.130
      2016        11        13    36.000     0.000     0.033     6.899     3.111
      2016        11        14    36.000     0.000     0.033     6.918     3.106
      2016        11        15    36.000     0.000     0.099     6.974     3.113
      2016        11        16    36.000     0.000     0.032     7.063     3.149
      2016        11        17    36.000     0.000     0.031     7.180     3.179
      2016        11        18    36.000     0.000     0.030     7.322     3.220
      2016        11        19    36.000     0.000     0.029     7.485     3.264
      2016        11        20    36.000     0.000     0.029     7.664     3.314
      2016        11        21    36.000     0.000     0.027     7.854     3.367
      2016        11        22    36.000     0.000     0.026     8.053     3.422
      2016        11        23    36.000     0.000     0.026     8.255     3.479
      2016        11        24    36.000     0.000     0.025     8.457     3.536
      2016        11        25    36.000     0.000     0.024     8.655     3.591
      2016        11        26    36.000     0.000     0.024     8.843     3.643
      2016        11        27    36.000     0.000     0.023     9.019     3.691
      2016        11        28    36.000     0.000     0.022     9.177     3.734
      2016        11        29    36.000     0.000     0.022     9.314     3.769
      2016        11        30    36.000     0.000     0.021     9.426     3.796
      2016        12         1    36.000     0.000     0.021     9.510     3.814
      2016        12         2    36.000     0.000     0.021     9.567     3.823
      2016        12         3    36.000     0.000     0.020     9.599     3.824
      2016        12         4    36.000     0.000     0.020     9.606     3.817
      2016        12         5    36.000     0.000     0.019     9.591     3.802
      2016        12         6    36.000     0.000     0.019     9.554     3.781
      2016        12         7    36.000     0.000     0.019     9.498     3.753
      2016        12         8    36.000     0.000     0.018     9.422     3.718
      2016        12         9    36.000     0.000     0.018     9.329     3.679
      2016        12        10    36.000     0.000     0.018     9.220     3.634
      2016        12        11    36.000     0.000     0.017     9.096     3.584
      2016        12        12    36.000     0.000     0.017     8.959     3.530
      2016        12        13    36.000     0.000     0.017     8.810     3.472
      2016        12        14    36.000     0.000     0.017     8.651     3.411
      2016        12        15    36.000     0.000     0.016     8.482     3.347
      2016        12        16    36.000     0.000     0.016     8.305     3.281
      2016        12        17    36.000     0.000     0.016     8.122     3.213
      2016        12        18    36.000     0.000     0.016     7.933     3.143
      2016        12        19    36.000     0.000     0.016     7.740     3.071
      2016        12        20    36.000     0.000     0.015     7.545     3.000
      2016        12        21    36.000     0.000     0.015     7.349     2.928
      2016        12        22    36.000     0.000     0.015     7.153     2.856
      2016        12        23    36.000     0.000     0.015     6.958     2.785
      2016        12        24    36.000     0.000     0.015     6.766     2.716
      2016        12        25    36.000     0.000     0.014     6.579     2.647
      2016        12        26    36.000     0.000     0.014     6.397     2.581
      2016        12        27    36.000     0.000     0.016     6.222     2.517
      2016        12        28    36.000     0.000     0.014     6.055     2.457
      2016        12        29    36.000     0.000     0.016     5.897     2.400
      2016        12        30    36.000     0.000     0.015     5.751     2.347
      2016        12        31    36.000     0.000     0.014     5.617     2.298
      2017         1         1    36.000     0.000     0.013     5.040     2.102
      2017         1         2    36.000     0.000     0.013     5.039     2.097
      2017         1         3    36.000     0.000     0.014     5.038     2.092
      2017         1         4    36.000     0.000     0.012     5.037     2.088
      2017         1         5    36.000     0.000     0.012     5.036     2.083
      2017         1         6    36.000     0.000     0.012     5.035     2.079
      2017         1         7    36.000     0.000     0.012     5.034     2.074
      2017         1         8    36.000     0.000     0.011     5.033     2.069
      2017         1         9    36.000     0.000     0.011     5.032     2.065
      2017         1        10    36.000     0.000     0.011     5.031     2.060
      2017         1        11    36.000     0.000     0.011     5.030     2.056
      2017         1        12    36.000     0.000     0.010     5.029     2.051
      2017         1        13    36.000     0.000     0.010     5.028     2.047
      2017         1        14    36.000     0.000     0.009     5.027     2.042
      2017         1        15    36.000     0.000     0.009     5.026     2.037
      2017         1        16    36.000     0.000     0.009     5.025     2.033
      2017         1        17    36.000     0.000     0.008     5.024     2.028
      2017         1        18    36.000     0.000     0.007     5.024     2.023
      2017         1        19    36.000     0.000     0.007     5.023     2.018
      2017         1        20    36.000     0.000     0.007     5.022     2.013
      2017         1        21    36.000     0.000     0.006     5.021     2.007
      2017         1        22    36.000     0.000     0.007     5.020     2.002
      2017         1        23    36.000     0.000     0.011     5.019     1.997
      2017         1        24    36.000     0.000     0.005     5.018     1.994
      2017         1        25    36.000     0.000     0.051     5.017     1.988
      2017         1        26    36.000     0.000     0.004     5.016     1.990
      2017         1        27    36.000     0.000     0.006     5.015     1.984
      2017         1        28    36.000     0.000     0.006     5.014     1.981
      2017         1        29    36.000     0.000     0.007     5.013     1.976
      2017         1        30    36.000     0.000     0.003     5.012     1.971
      2017         1        31    36.000     0.000     0.004     5.011     1.965
      2017         2         1    36.000     0.000     0.012     5.009     1.960
      2017         2         2    36.000     0.000     0.056     5.001     1.953
      2017         2         3    36.000     0.000     0.039     4.993     1.972
      2017         2         4    36.000     0.000     0.019     4.984     1.982
      2017         2         5    36.000     0.000     0.009     4.976     1.986
      2017         2         6    36.000     0.000     0.002     4.967     1.982
      2017         2         7    36.000     0.000     0.003     4.959     1.976
      2017         2         8    36.000     0.000     0.002     4.951     1.968
      2017         2         9    36.000     0.000     0.011     4.942     1.958
      2017         2        10    36.000     0.000     0.011     4.934     1.950
      2017         2        11    36.000     0.000     0.013     4.925     1.942
      2017         2        12    36.000     0.000     0.093     4.917     1.934
      2017         2        13    36.000     0.000     0.188     4.909     1.962
      2017         2        14    36.000     0.000     0.248     4.900     2.036
      2017         2        15    36.000     0.000     0.516     4.892     2.142
      2017         2        16    36.000     0.000     0.263     4.883     2.381
      2017         2        17    36.000     0.000     0.245     4.875     2.513
      2017         2        18    36.000     0.000     0.828     4.867     2.646
      2017         2        19    36.000     0.000     0.205     4.858     3.018
      2017         2        20    36.000     0.000     0.214     4.850     3.127
      2017         2        21    36.000     0.000     0.010     4.841     3.289
      2017         2        22    36.000     0.000     0.005     4.833     3.290
      2017         2        23    36.000     0.000     0.003     4.825     3.292
      2017         2        24    36.000     0.000     0.029     4.816     3.249
      2017         2        25    36.000     0.000     0.030     4.808     3.216
      2017         2        26    36.000     0.000     0.131     4.799     3.174
      2017         2        27    36.000     0.000     0.138     4.791     3.184
      2017         2        28    36.000     0.000     0.004     4.782     3.206
      2017         3         1    36.000     0.000     0.005     4.774     3.171
      2017         3         2    36.000     0.000     0.011     4.766     3.135
      2017         3         3    36.000     0.000     0.002     4.757     3.089
      2017         3         4    36.000     0.000     0.003     4.765     3.042
      2017         3         5    36.000     0.000     0.004     4.877     3.029
      2017         3         6    36.000     0.000     0.006     4.988     3.017
      2017         3         7    36.000     0.000     0.005     5.100     3.006
      2017         3         8    36.000     0.000     0.011     5.211     2.997
      2017         3         9    36.000     0.000     0.015     5.323     2.993
      2017         3        10    36.000     0.000     0.001     5.434     2.994
      2017         3        11    36.000     0.000     0.006     5.546     2.989
      2017         3        12    36.000     0.000     0.011     5.657     2.989
      2017         3        13    36.000     0.000     0.020     5.769     2.992
      2017         3        14    36.000     0.000     0.028     5.880     3.000
      2017         3        15    36.000     0.000     0.206     5.992     3.013
      2017         3        16    36.000     0.000     0.197     6.104     3.112
      2017         3        17    36.000     0.000     0.176     6.215     3.213
      2017         3        18    36.000     0.000     0.210     6.327     3.330
      2017         3        19    36.000     0.000     0.078     6.438     3.468
      2017         3        20    36.000     0.000     0.211     6.550     3.541
      2017         3        21    36.000     0.000     0.341     6.661     3.679
      2017         3        22    36.000     0.000     0.432     6.773     3.865
      2017         3        23    36.000     0.000     0.300     6.884     4.085
      2017         3        24    36.000     0.000     0.283     6.996     4.267
      2017         3        25    36.000     0.000     0.228     7.107     4.441
      2017         3        26    36.000     0.000     0.793     7.219     4.566
      2017         3        27    36.000     0.000     0.837     7.330     4.896
      2017         3        28    36.000     0.000     0.348     7.442     5.229
      2017         3        29    36.000     0.000     0.480     7.553     5.431
      2017         3        30    36.000     0.000     0.479     7.665     5.658
      2017         3        31    36.000     0.000     0.271     7.777     5.853
      2017         4         1    36.000     0.000     0.114     7.888     5.976
      2017         4         2    36.000     0.000     0.653     8.000     6.021
      2017         4         3    36.000     0.000     0.379     8.111     6.273
      2017         4         4    36.000     0.000     0.300     8.354     6.412
      2017         4         5    36.000     0.000     0.379     9.110     6.760
      2017         4         6    36.000     0.000     0.017     9.867     7.082
      2017         4         7    36.000     0.000     0.037    10.623     7.272
      2017         4         8    36.000     0.000     0.051    11.380     7.457
      2017         4         9    36.000     0.000     0.082    12.136     7.611
      2017         4        10    36.000     0.000     0.088    12.893     7.780
      2017         4        11    36.000     0.000     0.178    13.649     7.951
      2017         4        12    36.000     0.000     0.340    14.406     8.168
      2017         4        13    36.000     0.000     0.926    15.162     8.441
      2017         4        14    36.000     0.000     0.061    15.919     9.024
      2017         4        15    36.000     0.000     0.239    16.675     9.229
      2017         4        16    36.000     0.000     0.712    17.432     9.559
      2017         4        17    36.000     0.000     0.883    18.188     9.988
      2017         4        18    36.000     0.000     0.878    18.945    10.509
      2017         4        19    36.000     0.000     0.591    19.701    11.066
      2017         4        20    36.000     0.000     0.650    20.458    11.534
      2017         4        21    36.000     0.000     0.571    21.214    12.023
      2017         4        22    36.000     0.000     0.342    21.971    12.446
      2017         4        23    36.000     0.000     0.041    22.727    12.773
      2017         4        24    36.000     0.000     0.016    23.484    12.953
      2017         4        25    36.000     0.000     0.011    24.240    13.092
      2017         4        26    36.000     0.000     0.048    24.997    13.188
      2017         4        27    36.000     0.000     0.055    25.753    13.286
      2017         4        28    36.000     0.000     0.180    26.510    13.379
      2017         4        29    36.000     0.000     0.022    27.266    13.520
      2017         4        30    36.000     0.000     0.028    28.023    13.614
      2017         5         1    36.000     0.000     0.016    28.779    13.722
      2017         5         2    36.000     0.000     0.010    29.536    13.819
      2017         5         3    36.000     0.000     0.037    30.292    13.921
      2017         5         4    36.000     0.000     0.043    31.049    14.035
      2017         5         5    36.000     0.000     0.045    31.859    14.175
      2017         5         6    36.000     0.000     0.134    32.812    14.370
      2017         5         7    36.000     0.000     0.271    33.766    14.615
      2017         5         8    36.000     0.000     0.409    34.720    14.917
      2017         5         9    36.000     0.000     0.184    35.673    15.285
      2017         5        10    36.000     0.000     0.219    36.627    15.585
      2017         5        11    36.000     0.000     0.162    37.581    15.913
      2017         5        12    36.000     0.000     0.094    38.535    16.198
